WorkflowID,ID,AbstractIonID,IonDescription,Charge,Mass,RetentionTime,LeftRetentionTime,RightRetentionTime,FWHM,Area,FillStatus,FileID,StudyFileID
0,66,23,[M-H]-1,-1,266.08937351290416,4.340443994874057,4.251806832716531,4.455309766894248,0.045043276683516265,21218.36155481186,32,23855,F3
0,67,25,[M+FA-H]-1,-1,312.0948527729041,4.340443994874057,4.2734789628810805,4.628293154540372,0.04707809383894479,22176.89497601868,32,23855,F3
0,68,2,[M+Na]+1,1,725.5569495088428,10.445141568435847,10.382559646786437,10.533843676655552,0.06480990081659924,724507.0735863773,8,23855,F3
0,69,4,[M+K]+1,1,741.5308867088427,10.445141568435847,10.354717172686854,10.561024359369874,0.07715848305284112,321974.2929559741,32,23855,F3
0,70,4,[M+K]+1,1,375.2144075152629,7.274830937587849,7.235230577775606,7.322393294959037,0.033505638967009865,384575.7617172663,8,23855,F3
0,71,1,[M+H]+1,1,544.3398986788504,7.661186687604802,7.604056632129122,7.685452029712765,0.0402223632919411,206995.76542242776,32,23855,F3
0,72,2,[M+Na]+1,1,566.3218433488505,7.661186687604802,7.604458233624465,7.685894159386324,0.04236816938707588,218038.6962389651,32,23855,F3
0,73,4,[M+K]+1,1,582.2957805488504,7.661186687604802,7.6155793637421825,7.6881855312705465,0.04000754995595971,205890.27466392424,32,23855,F3
0,74,1,[M+H]+1,1,354.2850687562559,7.273935570649356,7.218041005594112,7.472890542145482,0.038730367921305194,633230700.08691,64,23855,F3
0,75,3,[M+H-H2O]+1,1,269.21117673926835,7.653892778812107,7.612120382075888,7.937180312559389,0.11148240419195066,2801617.924347706,8,23855,F3
0,76,4,[M+K]+1,1,325.1776232692684,7.653892778812107,7.612347507007492,7.706295228580836,0.035106995249488716,180670.62098276702,32,23855,F3
0,77,1,[M+H]+1,1,544.3398668422949,7.720739830147187,7.6504294402424895,7.847305715561129,0.04171627449725701,211790.9506325816,32,23855,F3
0,78,2,[M+Na]+1,1,566.321811512295,7.720739830147187,7.663858832770892,7.804491352492876,0.03810897665208977,193476.9221377056,32,23855,F3
0,79,4,[M+K]+1,1,582.2957487122949,7.720739830147187,7.6862702333759545,7.77110553461624,0.037008539410179786,187890.07018641417,32,23855,F3
0,80,1,[M+H]+1,1,132.0767004998654,0.9878980483693075,0.9388848257475344,1.2252481367885035,0.042697803709014714,31207.547359868502,32,23855,F3
0,81,2,[M+Na]+1,1,154.0586451698654,0.9878980483693075,0.9448373870770361,1.1188029411470906,0.038821002289348025,28374.018386491585,32,23855,F3
0,82,3,[M+H-H2O]+1,1,114.06613583986541,0.9878980483693075,0.9398633924505457,1.1264511373071833,0.036496266674591674,58438.354280392145,8,23855,F3
0,83,23,[M-H]-1,-1,130.0621472398654,0.9878980483693075,0.9427339492028868,1.1536907472000433,0.033712805376041266,11754.297220733904,32,23855,F3
0,84,4,[M+K]+1,1,376.2976800562181,9.036314177763597,8.991429915131349,9.083908062572615,0.047919404576933944,2868360.7162339254,128,23855,F3
0,85,1,[M+H]+1,1,141.00033674156265,6.452320431485197,6.391180854727027,6.68732916750005,0.04474373622730402,367660.62652405485,128,23855,F3
0,86,5,[M+NH4]+1,1,158.02688583156265,6.452320431485197,6.38396932425674,6.70127800481381,0.04550630282334317,1500922.24509572,128,23855,F3
0,87,1,[M+H]+1,1,808.5849311491344,11.045006886294791,10.924143142699272,11.211024779610236,0.10349014607364342,382120.68856506597,32,23855,F3
0,88,2,[M+Na]+1,1,830.5668758191345,11.045006886294791,10.919142043603447,11.221598581485939,0.10658991357336234,406247.76091444044,32,23855,F3
