CHROMATOGRAM
S:\raw data Q Exactive\@Experiments\DP00026-PhD Project\KU data\PCI-flowrate-IS-KU\Exp4\1uM\240815-PAN-001-Blank-1uM-05ulmin.raw
Data points: 117265
Time(min),ElutingPump_Pressure bar
1.9625,355.44
1.962666667,355.46
1.962833333,355.45
1.963,355.44
1.963166667,355.43
1.963333333,355.41
1.9635,355.39
1.963666667,355.38
1.963833333,355.39
1.964,355.39
1.964166667,355.39
1.964333333,355.38
1.9645,355.38
1.964666667,355.36
1.964833333,355.35
1.965,355.34
1.965166667,355.35
1.965333333,355.35
1.9655,355.35
1.965666667,355.34
1.965833333,355.33
1.966,355.32
1.966166667,355.3
1.966333333,355.29
1.9665,355.28
1.966666667,355.28
1.966833333,355.29
1.967,355.3
1.967166667,355.29
1.967333333,355.29
1.9675,355.29
1.967666667,355.28
1.967833333,355.26
1.968,355.27
1.968166667,355.29
1.968333333,355.31
1.9685,355.33
1.968666667,355.32
1.968833333,355.32
1.969,355.33
1.969166667,355.33
1.969333333,355.32
1.9695,355.3
1.969666667,355.31
1.969833333,355.32
1.97,355.32
1.970166667,355.32
1.970333333,355.34
1.9705,355.35
1.970666667,355.34
1.970833333,355.33
1.971,355.33
1.971166667,355.34
1.971333333,355.34
1.9715,355.32
1.971666667,355.3
1.971833333,355.31
1.972,355.31
1.972166667,355.29
1.972333333,355.27
1.9725,355.26
1.972666667,355.25
1.972833333,355.24
1.973,355.23
1.973166667,355.23
1.973333333,355.24
1.9735,355.23
1.973666667,355.22
1.973833333,355.23
1.974,355.25
1.974166667,355.25
1.974333333,355.24
1.9745,355.23
1.974666667,355.23
1.974833333,355.24
1.975,355.24
1.975166667,355.23
1.975333333,355.22
1.9755,355.21
1.975666667,355.19
1.975833333,355.17
1.976,355.16
1.976166667,355.18
1.976333333,355.19
1.9765,355.2
1.976666667,355.2
1.976833333,355.21
1.977,355.21
1.977166667,355.2
1.977333333,355.18
1.9775,355.18
1.977666667,355.19
1.977833333,355.19
1.978,355.18
1.978166667,355.16
1.978333333,355.16
1.9785,355.16
1.978666667,355.16
1.978833333,355.17
1.979,355.2
1.979166667,355.21
1.979333333,355.21
1.9795,355.21
1.979666667,355.23
1.979833333,355.24
1.98,355.23
1.980166667,355.22
1.980333333,355.21
1.9805,355.22
1.980666667,355.22
1.980833333,355.21
1.981,355.2
1.981166667,355.21
1.981333333,355.22
1.9815,355.21
1.981666667,355.2
1.981833333,355.21
1.982,355.22
1.982166667,355.22
1.982333333,355.22
1.9825,355.23
1.982666667,355.25
1.982833333,355.25
1.983,355.24
1.983166667,355.22
1.983333333,355.23
1.9835,355.23
1.983666667,355.22
1.983833333,355.2
1.984,355.2
1.984166667,355.2
1.984333333,355.19
1.9845,355.18
1.984666667,355.19
1.984833333,355.21
1.985,355.22
1.985166667,355.22
1.985333333,355.22
1.9855,355.23
1.985666667,355.23
1.985833333,355.22
1.986,355.21
1.986166667,355.23
1.986333333,355.25
1.9865,355.25
1.986666667,355.24
1.986833333,355.24
1.987,355.25
1.987166667,355.25
1.987333333,355.25
1.9875,355.26
1.987666667,355.29
1.987833333,355.3
1.988,355.3
1.988166667,355.3
1.988333333,355.32
1.9885,355.33
1.988666667,355.33
1.988833333,355.32
1.989,355.33
1.989166667,355.34
1.989333333,355.33
1.9895,355.32
1.989666667,355.31
1.989833333,355.32
1.99,355.32
1.990166667,355.32
1.990333333,355.32
1.9905,355.34
1.990666667,355.36
1.990833333,355.37
1.991,355.37
1.991166667,355.4
1.991333333,355.42
1.9915,355.41
1.991666667,355.4
1.991833333,355.38
1.992,355.39
1.992166667,355.39
1.992333333,355.38
1.9925,355.36
1.992666667,355.35
1.992833333,355.33
1.993,355.31
1.993166667,355.3
1.993333333,355.32
1.9935,355.34
1.993666667,355.34
1.993833333,355.34
1.994,355.35
1.994166667,355.36
1.994333333,355.35
1.9945,355.32
1.994666667,355.3
1.994833333,355.3
1.995,355.29
1.995166667,355.27
1.995333333,355.24
1.9955,355.23
1.995666667,355.23
1.995833333,355.22
1.996,355.21
1.996166667,355.22
1.996333333,355.24
1.9965,355.24
1.996666667,355.23
1.996833333,355.23
1.997,355.24
1.997166667,355.24
1.997333333,355.22
1.9975,355.21
1.997666667,355.22
1.997833333,355.22
1.998,355.21
1.998166667,355.2
1.998333333,355.2
1.9985,355.2
1.998666667,355.19
1.998833333,355.18
1.999,355.18
1.999166667,355.2
1.999333333,355.2
1.9995,355.19
1.999666667,355.19
1.999833333,355.21
2,355.21
2.000166667,355.19
2.000333333,355.16
2.0005,355.15
2.000666667,355.15
2.000833333,355.14
2.001,355.13
2.001166667,355.11
2.001333333,355.11
2.0015,355.1
2.001666667,355.09
2.001833333,355.09
2.002,355.12
2.002166667,355.14
2.002333333,355.14
2.0025,355.14
2.002666667,355.15
2.002833333,355.16
2.003,355.15
2.003166667,355.14
2.003333333,355.14
2.0035,355.16
2.003666667,355.16
2.003833333,355.16
2.004,355.15
2.004166667,355.15
2.004333333,355.14
2.0045,355.13
2.004666667,355.12
2.004833333,355.13
2.005,355.14
2.005166667,355.14
2.005333333,355.13
2.0055,355.13
2.005666667,355.14
2.005833333,355.13
2.006,355.11
2.006166667,355.1
2.006333333,355.11
2.0065,355.11
2.006666667,355.1
2.006833333,355.08
2.007,355.08
2.007166667,355.08
2.007333333,355.07
2.0075,355.06
2.007666667,355.07
2.007833333,355.09
2.008,355.11
2.008166667,355.12
2.008333333,355.13
2.0085,355.16
2.008666667,355.17
2.008833333,355.16
2.009,355.14
2.009166667,355.14
2.009333333,355.14
2.0095,355.13
2.009666667,355.11
2.009833333,355.11
2.01,355.11
2.010166667,355.09
2.010333333,355.07
2.0105,355.07
2.010666667,355.1
2.010833333,355.11
2.011,355.11
2.011166667,355.11
2.011333333,355.12
2.0115,355.12
2.011666667,355.11
2.011833333,355.08
2.012,355.07
2.012166667,355.07
2.012333333,355.06
2.0125,355.04
2.012666667,355.02
2.012833333,355.02
2.013,355.01
2.013166667,354.99
2.013333333,354.98
2.0135,355
2.013666667,355.01
2.013833333,355
2.014,354.98
2.014166667,354.99
2.014333333,355
2.0145,354.98
2.014666667,354.96
2.014833333,354.95
2.015,354.96
2.015166667,354.96
2.015333333,354.95
2.0155,354.93
2.015666667,354.93
2.015833333,354.92
2.016,354.9
2.016166667,354.88
2.016333333,354.88
2.0165,354.88
2.016666667,354.86
2.016833333,354.84
2.017,354.83
2.017166667,354.84
2.017333333,354.83
2.0175,354.81
2.017666667,354.79
2.017833333,354.79
2.018,354.79
2.018166667,354.77
2.018333333,354.74
2.0185,354.72
2.018666667,354.7
2.018833333,354.68
2.019,354.66
2.019166667,354.66
2.019333333,354.68
2.0195,354.69
2.019666667,354.69
2.019833333,354.69
2.02,354.71
2.020166667,354.72
2.020333333,354.71
2.0205,354.7
2.020666667,354.72
2.020833333,354.74
2.021,354.75
2.021166667,354.74
2.021333333,354.73
2.0215,354.74
2.021666667,354.74
2.021833333,354.74
2.022,354.75
2.022166667,354.78
2.022333333,354.8
2.0225,354.8
2.022666667,354.8
2.022833333,354.82
2.023,354.84
2.023166667,354.83
2.023333333,354.81
2.0235,354.79
2.023666667,354.8
2.023833333,354.8
2.024,354.79
2.024166667,354.77
2.024333333,354.77
2.0245,354.77
2.024666667,354.76
2.024833333,354.75
2.025,354.76
2.025166667,354.77
2.025333333,354.77
2.0255,354.76
2.025666667,354.76
2.025833333,354.77
2.026,354.76
2.026166667,354.74
2.026333333,354.72
2.0265,354.73
2.026666667,354.74
2.026833333,354.73
2.027,354.71
2.027166667,354.71
2.027333333,354.7
2.0275,354.68
2.027666667,354.66
2.027833333,354.65
2.028,354.67
2.028166667,354.68
2.028333333,354.68
2.0285,354.67
2.028666667,354.67
2.028833333,354.66
2.029,354.63
2.029166667,354.6
2.029333333,354.59
2.0295,354.59
2.029666667,354.58
2.029833333,354.56
2.03,354.54
2.030166667,354.54
2.030333333,354.53
2.0305,354.52
2.030666667,354.51
2.030833333,354.52
2.031,354.52
2.031166667,354.51
2.031333333,354.5
2.0315,354.52
2.031666667,354.53
2.031833333,354.52
2.032,354.5
2.032166667,354.49
2.032333333,354.51
2.0325,354.52
2.032666667,354.52
2.032833333,354.51
2.033,354.51
2.033166667,354.5
2.033333333,354.49
2.0335,354.48
2.033666667,354.48
2.033833333,354.49
2.034,354.48
2.034166667,354.47
2.034333333,354.47
2.0345,354.48
2.034666667,354.47
2.034833333,354.45
2.035,354.43
2.035166667,354.43
2.035333333,354.43
2.0355,354.42
2.035666667,354.4
2.035833333,354.39
2.036,354.38
2.036166667,354.37
2.036333333,354.35
2.0365,354.35
2.036666667,354.37
2.036833333,354.37
2.037,354.36
2.037166667,354.35
2.037333333,354.36
2.0375,354.36
2.037666667,354.34
2.037833333,354.32
2.038,354.31
2.038166667,354.31
2.038333333,354.3
2.0385,354.28
2.038666667,354.26
2.038833333,354.25
2.039,354.24
2.039166667,354.22
2.039333333,354.21
2.0395,354.22
2.039666667,354.23
2.039833333,354.22
2.04,354.2
2.040166667,354.2
2.040333333,354.2
2.0405,354.18
2.040666667,354.15
2.040833333,354.12
2.041,354.12
2.041166667,354.12
2.041333333,354.11
2.0415,354.09
2.041666667,354.08
2.041833333,354.08
2.042,354.06
2.042166667,354.04
2.042333333,354.02
2.0425,354.03
2.042666667,354.02
2.042833333,354.01
2.043,354
2.043166667,354
2.043333333,353.98
2.0435,353.94
2.043666667,353.89
2.043833333,353.87
2.044,353.86
2.044166667,353.84
2.044333333,353.81
2.0445,353.8
2.044666667,353.78
2.044833333,353.76
2.045,353.76
2.045166667,353.77
2.045333333,353.78
2.0455,353.79
2.045666667,353.8
2.045833333,353.79
2.046,353.78
2.046166667,353.79
2.046333333,353.79
2.0465,353.78
2.046666667,353.77
2.046833333,353.76
2.047,353.75
2.047166667,353.74
2.047333333,353.73
2.0475,353.71
2.047666667,353.69
2.047833333,353.67
2.048,353.65
2.048166667,353.62
2.048333333,353.6
2.0485,353.59
2.048666667,353.59
2.048833333,353.58
2.049,353.56
2.049166667,353.54
2.049333333,353.52
2.0495,353.5
2.049666667,353.48
2.049833333,353.48
2.05,353.49
2.050166667,353.49
2.050333333,353.48
2.0505,353.46
2.050666667,353.44
2.050833333,353.41
2.051,353.38
2.051166667,353.36
2.051333333,353.36
2.0515,353.36
2.051666667,353.36
2.051833333,353.35
2.052,353.34
2.052166667,353.33
2.052333333,353.32
2.0525,353.31
2.052666667,353.3
2.052833333,353.31
2.053,353.32
2.053166667,353.33
2.053333333,353.33
2.0535,353.33
2.053666667,353.33
2.053833333,353.32
2.054,353.31
2.054166667,353.31
2.054333333,353.32
2.0545,353.33
2.054666667,353.33
2.054833333,353.32
2.055,353.32
2.055166667,353.31
2.055333333,353.3
2.0555,353.29
2.055666667,353.3
2.055833333,353.3
2.056,353.3
2.056166667,353.29
2.056333333,353.27
2.0565,353.26
2.056666667,353.25
2.056833333,353.24
2.057,353.23
2.057166667,353.23
2.057333333,353.23
2.0575,353.23
2.057666667,353.22
2.057833333,353.22
2.058,353.21
2.058166667,353.2
2.058333333,353.18
2.0585,353.17
2.058666667,353.18
2.058833333,353.18
2.059,353.18
2.059166667,353.16
2.059333333,353.15
2.0595,353.13
2.059666667,353.11
2.059833333,353.09
2.06,353.09
2.060166667,353.09
2.060333333,353.1
2.0605,353.11
2.060666667,353.11
2.060833333,353.11
2.061,353.1
2.061166667,353.09
2.061333333,353.07
2.0615,353.07
2.061666667,353.08
2.061833333,353.1
2.062,353.11
2.062166667,353.11
2.062333333,353.11
2.0625,353.11
2.062666667,353.1
2.062833333,353.09
2.063,353.09
2.063166667,353.1
2.063333333,353.1
2.0635,353.09
2.063666667,353.08
2.063833333,353.08
2.064,353.07
2.064166667,353.06
2.064333333,353.06
2.0645,353.06
2.064666667,353.05
2.064833333,353.05
2.065,353.03
2.065166667,353.02
2.065333333,353
2.0655,352.99
2.065666667,352.98
2.065833333,352.99
2.066,353
2.066166667,353.02
2.066333333,353.03
2.0665,353.03
2.066666667,353.03
2.066833333,353.02
2.067,353.02
2.067166667,353.01
2.067333333,353.01
2.0675,353.02
2.067666667,353.03
2.067833333,353.02
2.068,353.01
2.068166667,353.01
2.068333333,353
2.0685,353
2.068666667,353
2.068833333,353.01
2.069,353.01
2.069166667,353.01
2.069333333,353
2.0695,352.99
2.069666667,352.98
2.069833333,352.96
2.07,352.94
2.070166667,352.94
2.070333333,352.95
2.0705,352.96
2.070666667,352.96
2.070833333,352.95
2.071,352.94
2.071166667,352.92
2.071333333,352.9
2.0715,352.88
2.071666667,352.88
2.071833333,352.89
2.072,352.9
2.072166667,352.89
2.072333333,352.87
2.0725,352.86
2.072666667,352.84
2.072833333,352.83
2.073,352.83
2.073166667,352.83
2.073333333,352.83
2.0735,352.84
2.073666667,352.84
2.073833333,352.84
2.074,352.84
2.074166667,352.83
2.074333333,352.81
2.0745,352.8
2.074666667,352.8
2.074833333,352.81
2.075,352.82
2.075166667,352.81
2.075333333,352.8
2.0755,352.78
2.075666667,352.77
2.075833333,352.76
2.076,352.77
2.076166667,352.78
2.076333333,352.79
2.0765,352.78
2.076666667,352.78
2.076833333,352.78
2.077,352.78
2.077166667,352.78
2.077333333,352.77
2.0775,352.78
2.077666667,352.78
2.077833333,352.78
2.078,352.77
2.078166667,352.76
2.078333333,352.75
2.0785,352.73
2.078666667,352.71
2.078833333,352.7
2.079,352.71
2.079166667,352.72
2.079333333,352.73
2.0795,352.71
2.079666667,352.7
2.079833333,352.68
2.08,352.66
2.080166667,352.64
2.080333333,352.62
2.0805,352.61
2.080666667,352.61
2.080833333,352.6
2.081,352.58
2.081166667,352.57
2.081333333,352.55
2.0815,352.53
2.081666667,352.51
2.081833333,352.5
2.082,352.49
2.082166667,352.49
2.082333333,352.48
2.0825,352.46
2.082666667,352.45
2.082833333,352.44
2.083,352.43
2.083166667,352.42
2.083333333,352.42
2.0835,352.42
2.083666667,352.42
2.083833333,352.41
2.084,352.4
2.084166667,352.39
2.084333333,352.38
2.0845,352.37
2.084666667,352.36
2.084833333,352.37
2.085,352.38
2.085166667,352.38
2.085333333,352.37
2.0855,352.37
2.085666667,352.36
2.085833333,352.36
2.086,352.36
2.086166667,352.36
2.086333333,352.36
2.0865,352.37
2.086666667,352.37
2.086833333,352.36
2.087,352.35
2.087166667,352.34
2.087333333,352.34
2.0875,352.33
2.087666667,352.33
2.087833333,352.33
2.088,352.33
2.088166667,352.31
2.088333333,352.29
2.0885,352.29
2.088666667,352.28
2.088833333,352.26
2.089,352.25
2.089166667,352.25
2.089333333,352.25
2.0895,352.25
2.089666667,352.23
2.089833333,352.22
2.09,352.2
2.090166667,352.19
2.090333333,352.17
2.0905,352.17
2.090666667,352.17
2.090833333,352.17
2.091,352.16
2.091166667,352.15
2.091333333,352.15
2.0915,352.15
2.091666667,352.16
2.091833333,352.15
2.092,352.15
2.092166667,352.16
2.092333333,352.18
2.0925,352.18
2.092666667,352.17
2.092833333,352.17
2.093,352.17
2.093166667,352.17
2.093333333,352.17
2.0935,352.18
2.093666667,352.18
2.093833333,352.18
2.094,352.16
2.094166667,352.15
2.094333333,352.15
2.0945,352.14
2.094666667,352.13
2.094833333,352.13
2.095,352.14
2.095166667,352.14
2.095333333,352.14
2.0955,352.12
2.095666667,352.11
2.095833333,352.09
2.096,352.06
2.096166667,352.03
2.096333333,352.02
2.0965,352.02
2.096666667,352.03
2.096833333,352.03
2.097,352.02
2.097166667,352.01
2.097333333,352
2.0975,351.98
2.097666667,351.95
2.097833333,351.94
2.098,351.94
2.098166667,351.94
2.098333333,351.93
2.0985,351.91
2.098666667,351.9
2.098833333,351.88
2.099,351.87
2.099166667,351.85
2.099333333,351.85
2.0995,351.84
2.099666667,351.83
2.099833333,351.81
2.1,351.79
2.100166667,351.78
2.100333333,351.76
2.1005,351.74
2.100666667,351.71
2.100833333,351.7
2.101,351.69
2.101166667,351.69
2.101333333,351.67
2.1015,351.66
2.101666667,351.65
2.101833333,351.64
2.102,351.62
2.102166667,351.6
2.102333333,351.6
2.1025,351.6
2.102666667,351.59
2.102833333,351.57
2.103,351.57
2.103166667,351.56
2.103333333,351.55
2.1035,351.54
2.103666667,351.54
2.103833333,351.54
2.104,351.53
2.104166667,351.52
2.104333333,351.5
2.1045,351.49
2.104666667,351.47
2.104833333,351.45
2.105,351.42
2.105166667,351.4
2.105333333,351.39
2.1055,351.39
2.105666667,351.39
2.105833333,351.37
2.106,351.37
2.106166667,351.37
2.106333333,351.36
2.1065,351.35
2.106666667,351.36
2.106833333,351.37
2.107,351.37
2.107166667,351.36
2.107333333,351.35
2.1075,351.34
2.107666667,351.33
2.107833333,351.32
2.108,351.3
2.108166667,351.3
2.108333333,351.29
2.1085,351.29
2.108666667,351.29
2.108833333,351.29
2.109,351.29
2.109166667,351.28
2.109333333,351.27
2.1095,351.26
2.109666667,351.26
2.109833333,351.26
2.11,351.26
2.110166667,351.24
2.110333333,351.23
2.1105,351.22
2.110666667,351.21
2.110833333,351.2
2.111,351.19
2.111166667,351.2
2.111333333,351.2
2.1115,351.2
2.111666667,351.19
2.111833333,351.2
2.112,351.21
2.112166667,351.21
2.112333333,351.21
2.1125,351.21
2.112666667,351.22
2.112833333,351.23
2.113,351.24
2.113166667,351.24
2.113333333,351.25
2.1135,351.25
2.113666667,351.25
2.113833333,351.25
2.114,351.26
2.114166667,351.27
2.114333333,351.29
2.1145,351.3
2.114666667,351.3
2.114833333,351.31
2.115,351.32
2.115166667,351.32
2.115333333,351.31
2.1155,351.32
2.115666667,351.33
2.115833333,351.34
2.116,351.35
2.116166667,351.35
2.116333333,351.36
2.1165,351.36
2.116666667,351.36
2.116833333,351.36
2.117,351.37
2.117166667,351.39
2.117333333,351.41
2.1175,351.41
2.117666667,351.42
2.117833333,351.43
2.118,351.43
2.118166667,351.42
2.118333333,351.41
2.1185,351.41
2.118666667,351.41
2.118833333,351.42
2.119,351.41
2.119166667,351.4
2.119333333,351.39
2.1195,351.38
2.119666667,351.38
2.119833333,351.37
2.12,351.38
2.120166667,351.39
2.120333333,351.4
2.1205,351.39
2.120666667,351.39
2.120833333,351.39
2.121,351.38
2.121166667,351.37
2.121333333,351.37
2.1215,351.37
2.121666667,351.37
2.121833333,351.37
2.122,351.36
2.122166667,351.36
2.122333333,351.35
2.1225,351.34
2.122666667,351.33
2.122833333,351.33
2.123,351.33
2.123166667,351.33
2.123333333,351.32
2.1235,351.3
2.123666667,351.28
2.123833333,351.25
2.124,351.23
2.124166667,351.21
2.124333333,351.21
2.1245,351.22
2.124666667,351.23
2.124833333,351.23
2.125,351.22
2.125166667,351.21
2.125333333,351.19
2.1255,351.17
2.125666667,351.16
2.125833333,351.17
2.126,351.18
2.126166667,351.19
2.126333333,351.18
2.1265,351.16
2.126666667,351.15
2.126833333,351.14
2.127,351.14
2.127166667,351.14
2.127333333,351.15
2.1275,351.16
2.127666667,351.18
2.127833333,351.19
2.128,351.19
2.128166667,351.2
2.128333333,351.2
2.1285,351.2
2.128666667,351.19
2.128833333,351.21
2.129,351.22
2.129166667,351.23
2.129333333,351.23
2.1295,351.23
2.129666667,351.23
2.129833333,351.23
2.13,351.23
2.130166667,351.23
2.130333333,351.25
2.1305,351.27
2.130666667,351.28
2.130833333,351.27
2.131,351.26
2.131166667,351.26
2.131333333,351.25
2.1315,351.24
2.131666667,351.22
2.131833333,351.23
2.132,351.25
2.132166667,351.27
2.132333333,351.27
2.1325,351.26
2.132666667,351.26
2.132833333,351.25
2.133,351.24
2.133166667,351.23
2.133333333,351.24
2.1335,351.25
2.133666667,351.25
2.133833333,351.23
2.134,351.21
2.134166667,351.2
2.134333333,351.19
2.1345,351.18
2.134666667,351.17
2.134833333,351.17
2.135,351.17
2.135166667,351.17
2.135333333,351.15
2.1355,351.13
2.135666667,351.12
2.135833333,351.1
2.136,351.08
2.136166667,351.06
2.136333333,351.07
2.1365,351.09
2.136666667,351.11
2.136833333,351.11
2.137,351.1
2.137166667,351.1
2.137333333,351.09
2.1375,351.07
2.137666667,351.05
2.137833333,351.06
2.138,351.08
2.138166667,351.09
2.138333333,351.08
2.1385,351.07
2.138666667,351.06
2.138833333,351.04
2.139,351.02
2.139166667,351.01
2.139333333,351.03
2.1395,351.04
2.139666667,351.05
2.139833333,351.05
2.14,351.05
2.140166667,351.05
2.140333333,351.04
2.1405,351.03
2.140666667,351.03
2.140833333,351.04
2.141,351.05
2.141166667,351.06
2.141333333,351.04
2.1415,351.01
2.141666667,350.99
2.141833333,350.98
2.142,350.96
2.142166667,350.95
2.142333333,350.96
2.1425,350.97
2.142666667,350.97
2.142833333,350.95
2.143,350.94
2.143166667,350.94
2.143333333,350.93
2.1435,350.91
2.143666667,350.89
2.143833333,350.88
2.144,350.86
2.144166667,350.85
2.144333333,350.83
2.1445,350.82
2.144666667,350.8
2.144833333,350.77
2.145,350.74
2.145166667,350.71
2.145333333,350.7
2.1455,350.7
2.145666667,350.7
2.145833333,350.68
2.146,350.66
2.146166667,350.65
2.146333333,350.64
2.1465,350.62
2.146666667,350.6
2.146833333,350.61
2.147,350.63
2.147166667,350.65
2.147333333,350.65
2.1475,350.65
2.147666667,350.64
2.147833333,350.62
2.148,350.6
2.148166667,350.59
2.148333333,350.6
2.1485,350.61
2.148666667,350.63
2.148833333,350.63
2.149,350.64
2.149166667,350.65
2.149333333,350.65
2.1495,350.64
2.149666667,350.64
2.149833333,350.66
2.15,350.68
2.150166667,350.7
2.150333333,350.69
2.1505,350.67
2.150666667,350.67
2.150833333,350.66
2.151,350.64
2.151166667,350.63
2.151333333,350.65
2.1515,350.67
2.151666667,350.68
2.151833333,350.67
2.152,350.67
2.152166667,350.66
2.152333333,350.65
2.1525,350.64
2.152666667,350.64
2.152833333,350.65
2.153,350.66
2.153166667,350.67
2.153333333,350.66
2.1535,350.64
2.153666667,350.62
2.153833333,350.6
2.154,350.58
2.154166667,350.57
2.154333333,350.58
2.1545,350.6
2.154666667,350.62
2.154833333,350.61
2.155,350.6
2.155166667,350.59
2.155333333,350.58
2.1555,350.56
2.155666667,350.55
2.155833333,350.56
2.156,350.57
2.156166667,350.57
2.156333333,350.55
2.1565,350.54
2.156666667,350.53
2.156833333,350.51
2.157,350.49
2.157166667,350.49
2.157333333,350.49
2.1575,350.49
2.157666667,350.48
2.157833333,350.46
2.158,350.44
2.158166667,350.42
2.158333333,350.4
2.1585,350.38
2.158666667,350.36
2.158833333,350.36
2.159,350.36
